Neuron type	Number of Nodes	Error Metric	user split 1	user split 2	user split 3	user split 4	user split 5	user average	item split 1	item split 1	item split 2	item split 3	item split 4	item split 5	item average
lin	5	RMSE	1.5437420844841936	1.4981239501594803	1.5512211544419248	1.4823989318476762	1.4715978238394316	1.5094167889545411	2.4052127102473895	2.3175738920591185	2.3037978897112938	2.3987110915140963	2.424041277271952	2.3698673721607699
lin	5	NMAE	0.282076333553266	0.27374432603118215	0.28387522915992669	0.27344761448093985	0.27077273608687219	0.27678324786243735	0.50845767278002274	0.48245256070189757	0.47761194029850745	0.50487787593896161	0.51244832338079926	0.49716967462003775
lin	10	RMSE	1.2012191610916214	1.2524103463113283	1.1926027439443456	1.2439062686081752	1.2049120588715663	1.2190101157654074	1.5040269917793461	1.3605895178016942	1.4049143089363474	1.4257914896459785	1.5278609916880237	1.444636659970278
lin	10	NMAE	0.22042328579404152	0.22756315373988553	0.21851073007656638	0.22880604171661473	0.22176168314911771	0.2234129788952452	0.27311936586882191	0.25113497245460109	0.25497053477997467	0.25785420702036188	0.27734267340376667	0.26288435070550525
lin	15	RMSE	1.2012191610916214	1.2534538823147012	1.1926027439443456	1.2439062686081752	1.2142702338820595	1.2210904579681805	1.2697308181804676	1.3227599706720197	1.2841362439570052	1.2809405943136212	1.2848003693086543	1.2884735992863534
lin	15	NMAE	0.22042328579404152	0.22816755476613382	0.21851073007656638	0.22880604171661473	0.22468247042854372	0.22411801655638003	0.23133613097088385	0.2439935727402571	0.23435864955664482	0.23320498889781263	0.23647220946256317	0.23587311032563232
lin	20	RMSE	1.2012191610916214	1.2590897059799815	1.2041885632979452	1.2439062686081752	1.2142702338820595	1.2245347865719567	1.1867180196097646	1.2592242796953084	1.2360138963338498	1.2311027281830411	1.1945750902736298	1.2215268028191186
lin	20	NMAE	0.22042328579404152	0.23054815472666271	0.22259516876954599	0.22880604171661473	0.22468247042854372	0.22541102428708176	0.21869495389078852	0.23264384819424608	0.22945695874869196	0.22590589124580715	0.22071658245291687	0.22548364690649011
lin	25	RMSE	1.2211654220755197	1.2163772902581553	1.212088185681848	1.2458899103310006	1.214948742126899	1.2220939100946846	1.194745515997037	1.2446990230690205	1.2291102969410814	1.2182375025245622	1.1955168129979485	1.21646183030593
lin	25	NMAE	0.22438207379586864	0.22547858693507006	0.22281084870052842	0.22912970510668904	0.22480366492146597	0.2253209758919244	0.22033986115428453	0.23038665578453377	0.22682711901745883	0.22390985968724902	0.22072806614607257	0.22443831235791975
lin	30	RMSE	1.219501821518276	1.9810753549198803	2.7714244897066953	1.2888508129823055	1.2108319535670262	1.6943368865388369	1.1831108659405598	1.2457231465807135	1.24265756748913	1.2157141839233794	1.1924968305446269	1.2159405188956818
lin	30	NMAE	0.22351926102623965	0.38685366094335899	0.63132211797692228	0.23686166386957563	0.2242704091526081	0.34056542259374084	0.21712775878147342	0.22997857580085695	0.22856198711240844	0.22360277790900931	0.2195222783647221	0.22375867559369406
lin	35	RMSE	1.2117360765196428	2.4128074982647605	2.7959758329438626	1.2799656852269232	1.2008819717942048	1.7802734129498787	1.1706527815407193	1.2370941592231053	1.23605845423492	1.2100077170400412	1.1911093095220662	1.2089844843121704
lin	35	NMAE	0.22283408617976957	0.51451795934477995	0.64052895503073437	0.23532725964996404	0.22159201085902658	0.36696005421285488	0.2154180913894933	0.22921342583146298	0.2271988764663766	0.22288231681390844	0.21892512632062472	0.22272756736437321
lin	40	RMSE	1.2155625219772992	2.4994670835197206	2.7763229951592088	1.3126644615026219	1.1958455329536846	1.7999725190225071	1.1657744860460029	1.2385570913926629	1.2380174142216076	1.2024093542978889	1.1920345029889157	1.2073585697894156
lin	40	NMAE	0.22436938537278586	0.54167900138148806	0.63342499730400081	0.24165667705586191	0.2214102191196432	0.37250805604675596	0.21518495492695058	0.22978728830850847	0.22777716583135982	0.22137052959795908	0.21844281120808451	0.22251254997457251
lin	45	RMSE	1.2058579042683697	1.9175706417172542	2.7219546265704291	1.27207432957985	1.2002560970343377	1.663542719834048	1.165174379026833	1.2315357361168167	1.2277428624153877	1.2001086547870368	1.1876527535145274	1.2024428771721203
lin	45	NMAE	0.22207278079480283	0.36329435563449775	0.61420252345519244	0.23393670582594103	0.22153141361256545	0.3310075558645999	0.21514609884986011	0.22823148337074067	0.22609737291402765	0.22076817687910427	0.21769637115296278	0.22158790063333908
lin	50	RMSE	1.2012402868144199	2.4557962995273153	2.5347046581578563	1.2668996660531568	1.2008012320911658	1.7318884285287826	1.1682827003473022	2.6161354047972023	1.2237214059655923	1.2041368984243142	1.1900290080343641	1.480461083513755
lin	50	NMAE	0.22140029437141551	0.5205866390369055	0.54762482476005603	0.23340925437544954	0.22168896645336436	0.34894199579943819	0.21540513936379649	0.57844062436237498	0.2255328523434488	0.22219728823168139	0.21903996325218189	0.29212317351069672
sigm	5	RMSE	1.2024649436974013	1.2522724557909362	1.1946129847477556	1.2439062686081752	1.2051333226589391	1.2196779951006416	1.1840300931241936	1.2592040250000032	1.2363480414489467	1.2229595210303963	1.1991805500973325	1.2203444461401745
sigm	5	NMAE	0.22063898898644876	0.22752614959542136	0.21984524964952012	0.22880604171661473	0.22182228039557883	0.22372774206871676	0.21715366283286705	0.23250357069985716	0.22663435589579775	0.22372088628525535	0.21970601745521359	0.2239436986337982
sigm	10	RMSE	1.2006486260687257	1.2524103463113283	1.1922862177787446	1.2403934380202408	1.2055958339003412	1.2182668924158762	1.181774524533592	1.2587786011126252	1.2377949612677299	1.2031556435565625	1.1991997025117893	1.2161406865964597
